ID,Vis,Range,Density,Errors,Time
5,1,10,10,9,12.73176
5,1,10,10,1,5.756826
5,1,10,10,0,3.939389
5,1,10,10,1,5.958582
5,1,10,10,1,6.455812
5,1,5,5,0,2.225599
5,1,5,5,2,3.998262
5,1,5,5,1,3.196299
5,1,5,5,0,2.961954
5,1,5,5,1,2.972919
5,1,5,5,2,4.452999
5,1,5,5,0,4.231352
5,1,5,5,3,4.586001
5,1,5,5,0,2.044914
5,1,5,5,2,5.764029
5,1,5,10,1,6.379643
5,1,5,10,1,6.033989
5,1,5,10,1,7.607211
5,1,5,10,2,4.856091
5,1,5,10,0,1.637476
5,1,5,10,1,4.748029
5,1,5,10,3,9.325076
5,1,5,10,1,8.949134
5,1,5,10,2,11.40934
5,1,5,10,2,5.679491
6,1,10,5,0,1.454012
